Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,Transfers and subsidies,Government investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year, Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to Trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation
2014,MKD,Macedonia (North Macedonia),7.29,56,2,5.97,4.55,6,10,7,8.5,7.6,6.53,3.78,4.24,5.59,6.97,,4.16,8.35,5.86,6.45,5.37,8.99,9.33,9.94,5,8.32,9.55,8.62,6.49,8.22,6.03,9.6,7.81,10,5.26,3.08,8.52,5.62,7.91,10,8.56,10,9.52,6.1,5.09,8.13,8,7.76,10,7.51,4.81,9.33,9.97,5.19,9.7,8.67,7.94,8.33
2014,MLI,Mali,5.9,135,4,6.75,10,0,5,1,3,7.21,5.39,4.6,4.58,4.58,4.17,5,2.63,5.54,4.7,4.07,3.69,8.86,9.05,9.82,0,6.93,7.93,7.62,7.29,7.61,4.62,5.49,5.05,10,5.16,0.77,10,5.31,6.99,8,7.83,10,8.61,4.43,5.56,5.42,8,7.57,0,5.16,3.93,3.11,8.08,3.15,8.88,6.97,5.69,6.49
2014,MLT,Malta,8,9,1,3.9,6.4,10,7,7,7,,6.82,6.39,4.71,6.55,10,8.33,4.48,7.91,7.11,7.9,7.04,8.78,9.8,9.94,10,9.63,9.81,8.94,6.54,8.43,7.34,9.36,8.35,10,7.38,6.92,7.74,7.35,8.53,10,8.95,10,9.65,7.23,3.91,7.11,8,10,10,7.71,4.15,4.89,8.99,4.39,8.19,8.44,6.51,7.96
2014,MMR,Myanmar,5.59,143,4,2.44,9.99,6,9,9,9,3.92,6.27,2.7,2.73,3.41,2.5,5,1.87,6.72,3.1,3.94,3.42,8.07,9.48,8.91,0,6.61,8.8,8.88,7.31,8.33,4.98,2.51,3.75,10,3.85,0,0,1.28,5.84,0,7.67,10,5.89,10,5.22,7.42,8,6.25,0,6.15,3.24,1.33,8.56,2.18,9.36,7.89,5.43,5.82
2014,MNE,Montenegro,7.2,63,2,6.04,,6,10,3,6.5,6.79,6.33,4.06,4.02,5.11,6.94,,4.8,7.68,5.54,5.8,5.05,9.65,9.8,9.86,5,8.58,7.8,9.18,7.59,8.19,6.77,9.23,8,10,7.33,6.92,8.08,7.44,8.41,10,6.71,10,8.9,5.57,5.24,6.82,8,7.76,10,7.23,4.4,6.89,9.67,4.42,8.39,6.48,6.71,7.61
2014,MNG,Mongolia,7.26,60,2,6.27,7.63,10,10,8,9,6.62,7.9,3.58,3.66,4.46,8.33,6.67,5.79,9.11,4.57,6.92,5.58,9.4,7.33,7.4,10,8.53,9.03,9,9.7,9.24,5.25,4.65,4.95,10,5.67,6.15,2.54,4.79,7.24,,5.49,10,7.75,10,6.16,7.92,6,9.26,3,7.06,3.62,4.67,9.79,3.24,8.68,8.34,6.39,7.06
2014,MOZ,Mozambique,5.6,142,4,3.84,9.02,2,7,5,6,6.57,5.49,2.69,3.46,4.2,6.67,5,0,7.5,3.1,4.01,3.96,8.34,8.17,9.49,0,6.5,8.73,7.98,7.05,7.92,5.08,6.2,5.64,10,6.2,0,0.89,2.36,6.48,10,3.19,10,7.73,3.33,3.97,5.2,6,0,0,3.08,3.96,2.67,9.23,3.03,9.1,7.57,5.93,5.58
2014,MRT,Mauritania,5.81,137,4,3.29,,7,5,5,5,6.78,5.52,1.73,2.37,2.47,3.33,4.17,6.27,7.56,3.33,5.6,3.25,8.47,5.24,9.29,5,7,,7.6,7.17,7.38,6.44,4.82,5.63,10,5.55,3.33,1,3.29,6.58,10,8.21,9,9.07,4.43,5.4,7.02,10,7.95,5,6.63,3.62,0.22,9.55,2.26,9.22,1.77,4.44,6.71
2014,MUS,Mauritius,7.96,11,1,6.89,8.36,6,10,8,9,7.16,7.48,6.69,5.98,6.82,8.27,,5.03,6.25,5.89,6.96,6.4,9.32,9.64,9.36,10,9.58,9.81,9.8,8.64,9.42,6.83,7.91,7.37,10,7.62,4.62,10,7.41,8.55,8,7.66,10,8.55,5.57,4.2,5.68,10,7.53,10,7.16,4.9,9.78,9.79,4.6,8.37,8.3,7.62,7.78
2014,MWI,Malawi,5.92,133,4,7.82,9.29,4,8,4,6,6.35,6.69,5.13,3.83,5.26,5.83,4.17,3.01,8.1,4.94,3.59,4.73,7.07,6.01,5.11,5,5.8,8.55,7.48,5.16,7.06,5.09,3.39,4.24,7.75,6.56,1.54,7.08,5.06,6.03,8,4.41,7,6.47,3.33,4.95,7.66,10,5.68,10,6.94,4,2.67,7.89,3.08,8.42,8.04,5.68,6.36
2014,MYS,Malaysia,7.5,39,1,5.8,8.71,4,8,8,8,3.96,6.09,6.59,6.93,7.25,8.33,6.67,5,8.67,6.89,6.71,5.87,8.99,9.03,9.37,10,9.35,9.8,8.78,2.83,7.14,5.57,8.84,7.2,10,6.9,0.77,10,5.89,7.56,10,8.77,10,9.59,10,5.28,7.1,10,4.25,10,7.77,6.65,10,9.8,6.29,9.63,8.68,8.51,8.62
2014,NAM,Namibia,6.68,96,3,3.29,7.85,7,7,7,7,6.1,6.25,6.35,5.72,6.8,10,8.33,4.82,4.51,4.8,5.02,6.26,8.72,9.28,8.93,0,6.73,1.47,8.48,5.44,5.13,6.2,5.27,5.73,10,7.09,0.77,5.75,4.54,6.35,10,7.78,10,9.26,10,2.38,6.53,10,8.27,10,7.86,4.4,5.78,7.77,4.19,8.68,6.61,6.24,7.79
2014,NER,Niger,5.77,138,4,6.15,9.84,4,7,3,5,6.82,6.36,,4.34,4.1,3.33,3.33,3.16,6.38,,,3.35,8.04,9.26,9.84,0,6.79,3.82,7.62,7.29,6.24,,3.31,3.31,10,6.89,0.77,2.1,3.25,5.7,8,8.76,10,8.92,1.67,,,8,7.38,0,4.26,,2.22,8.66,,9.06,6.97,6.73,6.64
2014,NGA,Nigeria,6.59,102,3,9.33,9.87,8,9,5,7,6.16,8.07,3.86,3.82,4.69,3.33,3.33,3.12,5.23,2.7,3.5,3.48,9.77,8.64,8.39,5,7.95,,7.62,6.53,7.07,5.03,0,2.51,10,6.29,5.38,1.99,4.55,6.03,10,8.67,10,9.56,10,7.26,7.36,10,6.05,10,8.44,3.3,1.78,8.68,2.19,9.14,0,4.18,7.39
2014,NIC,Nicaragua,7.16,65,2,6.98,10,7,8,8,8,7.19,7.83,1.13,2.43,3.74,4.17,5.83,4.93,7.26,4.5,6.79,4.3,8.07,8.67,8.79,10,8.88,9.6,8.86,7.01,8.49,4.38,5.28,4.83,10,5.7,5.38,10,7.03,7.59,10,9.43,9,9.48,6.67,5.49,6.77,4,6.25,10,6.53,2.96,3.56,8.83,2.8,7.54,7.68,5.56,7.19
2014,NLD,Netherlands,7.78,21,1,0.99,3.43,8,3,3,3,6.62,4.41,8.78,7.44,8.35,10,10,5.14,7.95,8.38,6.99,8.11,9.49,9.91,9.8,10,9.8,9.81,8.94,6.54,8.43,7.34,9.96,8.65,10,7.51,8.46,7.74,7.9,8.75,5,9.22,10,8.07,6.67,3.3,4.18,10,10,10,7.36,4.9,9.11,9.82,7.56,8.29,8.62,8.05,7.83
2014,NOR,Norway,7.68,29,1,1.51,5.32,8,7,4,5.5,6.66,5.4,9.17,7.52,8.31,10,10,7.75,9.12,8.44,7.92,8.69,9.95,8.98,9.59,10,9.63,9.9,8.46,0,6.12,5.1,7.23,6.16,10,6.74,4.62,7.74,6.37,7.16,10,10,10,10,3.9,3.21,4.65,4,10,1,4.46,5.21,7.56,9.85,7.97,9.12,9.07,8.13,7.53
2014,NPL,Nepal,6.36,114,3,8.26,9.47,7,7,7,7,5.86,7.52,4.52,3.5,4.55,4.44,,3.37,8.33,4.72,4.91,4.38,8.54,8.84,8.33,0,6.43,5.59,7.54,5.67,6.27,4.68,7.03,5.85,10,4.4,0,10,4.8,6.73,8,10,7,8.33,3.33,3.77,5.92,10,2.59,10,5.93,3.3,4.89,9.16,3.13,9.5,6.26,6.04,6.77
2014,NZL,New Zealand,8.54,3,1,4.58,6.31,8,7,7,7,7.93,6.76,9.47,7.63,8.49,10,9.17,7.18,9.95,9.14,7.56,8.73,8.85,9.15,9.82,10,9.45,8.88,9.6,8.96,9.15,8.74,8.72,8.73,10,7.4,6.92,7.74,7.36,8.81,10,9.7,10,9.9,8.9,4.14,7.82,10,10,10,8.48,4.76,10,9.98,8.45,9.4,8.3,8.48,8.95
2014,OMN,Oman,7.01,77,2,0,8.13,0,10,10,10,3.59,4.34,5.85,5,6.81,8.33,8.33,5.14,8.71,7.6,8.66,5.69,8.98,6.33,9.8,10,8.78,9.63,9.06,7.61,8.77,7.31,6.77,7.04,10,6.53,5.38,7.3,6.41,8.05,10,9.5,10,9.83,8.9,5.41,7.7,2,10,10,7.33,4.17,7.78,8.84,5.9,8.36,9.24,7.38,8.18
2014,PAK,Pakistan,5.77,138,4,8.29,9.22,6,8,8,8,4.76,7.25,4.27,3.41,4.12,2.5,5,3.6,6.59,3.07,3.04,3.37,8.4,7.9,8.56,0,6.21,7.93,7.32,5.6,6.95,5.05,2.56,3.81,10,6.03,0.77,0.77,2.52,5.82,8,6.31,10,8.1,1.1,5.46,6.19,6,2.59,10,5.22,3.78,5.11,9.29,3.2,6.83,3.34,5.26,6.19
2014,PAN,Panama,7.55,34,1,6.96,8.56,8,9,4,6.5,9.15,7.83,2.75,3.74,6.09,8.33,5,2.99,8.79,5.88,5.62,5.32,9.85,7.66,9.47,10,9.24,8.94,8.64,6.08,7.89,5.59,8.9,7.24,10,7.63,10,10,9.21,8.58,8,7.59,10,8.53,2.23,3.55,6.69,4,4.13,10,5.1,4.7,7.33,9.74,3.73,9.32,5.33,6.69,6.77
2014,PER,Peru,7.54,35,1,6.99,9.55,7,8,4,6,8.86,7.68,3,2.78,4.59,7.5,5,5.09,8.79,2.69,3.1,4.73,9.09,9.09,9.35,10,9.38,9.55,9.32,8.35,9.08,6.52,5.77,6.14,10,7.84,8.46,8.96,8.42,8.41,8,9.95,9,8.98,3.9,4.1,7.41,10,7.05,10,7.08,2.3,8.44,9.06,3.55,8.08,7.09,6.42,7.49
2014,PHL,Philippines,7.39,48,2,8.07,9.13,10,7,7,7,8.27,8.5,4.56,3.9,5.19,5,4.17,3.12,7.93,4.39,5.19,4.57,8.72,9.57,9.18,10,9.37,6.82,8.74,7.3,7.62,5.31,5.02,5.16,10,5.63,0.77,10,5.47,7.06,8,10,10,9.33,7.77,3.53,6.06,10,2.52,10,6.65,3.48,4.89,8.89,3.82,9.32,7.84,6.37,7.45
2014,PNG,Pap. New Guinea,6.33,115,3,1.72,6.83,8,5,5,5,6.49,5.61,4.7,4.07,3.79,7.5,5,1.01,6.96,3.07,3.05,4.1,8.83,8.42,8.96,5,7.8,6.61,9.06,5.45,7.04,5.66,3.48,4.57,10,5.17,7.69,7.08,6.65,7.07,10,5.79,8,7.93,6.67,5.22,6.03,10,7.01,10,7.49,3.43,4.67,8.12,3.06,7.38,7.68,5.72,7.05
2014,POL,Poland,7.49,40,1,4.88,5.55,7,7,4,5.5,7.09,6,5.32,3.93,5.5,10,7.5,4.12,9.28,5.11,7.08,5.99,9.35,9.51,9.98,10,9.71,9.81,8.94,6.54,8.43,6.38,9.96,8.17,10,6.57,2.31,7.74,5.54,8.04,8,8.19,10,8.73,8.9,4.08,7.63,8,7.76,10,7.73,2.96,7.78,8.87,4.82,8.37,6.96,6.63,7.69
2014,PRT,Portugal,7.61,32,1,5.31,4.52,10,4,1,2.5,7.34,5.93,6.07,3.64,6.16,10,8.33,5.5,7.58,7.22,8.4,6.99,9.69,9.63,9.94,10,9.82,9.81,8.94,6.54,8.43,7.5,9.96,8.73,10,6.82,4.62,7.74,6.39,8.39,5,7.08,10,7.36,5.57,2.44,5.62,6,7.05,10,6.11,3.23,8.89,9.9,5.41,9.07,6.92,7.24,6.9
2014,PRY,Paraguay,6.85,85,3,7.25,9.11,8,10,7,8.5,7.6,8.09,1.59,2.53,4.37,2.5,3.33,4.19,8.51,2.09,4.44,3.73,9.12,8.97,8.99,10,9.27,9.02,8,6.76,7.93,5.57,4.03,4.8,10,5.13,3.85,6.75,5.24,6.99,8,9.65,8,8.55,4.43,3.94,6.7,6,2.59,1,4.11,4.63,4.67,8.46,2.35,8.96,5.76,5.81,6.16
2014,QAT,Qatar,7.44,43,2,0,9.61,6,10,10,10,3.84,5.89,8.18,7.79,8.31,6.67,8.33,4.86,9.66,8.82,8.86,6.41,9.64,7.46,9.38,10,9.12,9.31,9.06,7.42,8.6,8.66,6.76,7.71,10,7.68,4.62,4.09,5.46,7.94,5,10,10,8.33,10,6.66,8.66,4,4.82,5,6.52,7.12,7.56,9.47,8.34,9.99,9.54,8.67,7.84
2014,ROU,Romania,7.69,28,1,6.34,6.72,8,10,4,7,6.78,6.97,4.93,3.84,4.81,8.33,5.83,4.85,9.18,5.36,6.58,5.97,8.93,9.02,9.79,10,9.43,9.81,8.94,6.54,8.43,6.33,9.96,8.14,10,6.25,8.46,7.74,7.49,8.52,8,9.17,10,9.06,3.9,5.2,6.39,8,10,10,7.25,3.54,6.44,9.72,3.6,6.72,8.22,6.37,7.56
2014,RUS,Russia,6.49,109,3,4.37,4.61,10,10,4,7,3.88,5.97,3.17,3.42,3.89,6.67,5,7.15,9.65,3.66,5.79,4.8,9.04,8.33,8.43,10,8.95,0.45,8.32,6.3,5.03,4.33,4.9,4.62,10,4.43,6.15,3.76,4.78,6.11,5,9.48,10,8.16,3.9,5.39,6.93,6,8.5,3,5.62,3.18,5.33,9.65,3.52,6.62,8.12,6.07,6.62
2014,RWA,Rwanda,7.33,52,2,6.99,9.45,0,8,5,6.5,4.94,5.58,7.02,6.97,7.62,6.04,,3.73,9.36,7.95,8.83,7.01,9.16,9.13,9.64,10,9.48,8.57,7.46,5.28,7.1,5.79,1.96,3.87,10,6.88,8.46,1.88,5.74,6.68,5,7.29,9,7.1,10,5.51,7.09,10,7.76,10,8.39,7.04,7.56,9.25,7.03,9.65,8.78,8.22,7.9
2014,SAU,Saudi Arabia,6.39,111,3,0,9.43,2,10,10,10,1.64,4.61,7.14,5.87,7.23,8.33,8.33,4.46,9.89,7.02,7.97,5.28,8.48,5.97,9.47,10,8.48,9.43,8.98,7.08,8.5,6.77,1.52,4.15,10,5.87,1.54,0.55,2.65,6.32,5,9.89,,7.44,10,5.12,7.34,6,4.39,10,7.14,4.65,4,9.35,6.66,9.19,9.28,7.19,7.26
2014,SDN,Sudan,,,,,,,,,,3.22,,,,,,,,,,,,6.69,6.86,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,SEN,Senegal,6.14,125,4,6.9,9.96,6,5,5,5,6.7,6.91,4.6,5.31,5.25,4.17,5,2.79,5.31,6.04,6.22,4.07,9.4,9.41,9.78,0,7.15,7.44,7.62,7.29,7.45,5.49,6.91,6.2,10,6.55,0.77,4.76,4.03,6.92,8,7.09,10,8.36,0,5.13,5.84,4,7.2,0,3.7,4.65,0.67,9.12,4.06,7.64,3.05,4.86,5.64
2014,SGP,Singapore,8.67,2,1,5.53,8.85,8,10,10,10,3.84,7.24,7.57,7.81,8.78,8.33,8.33,7.77,8.96,8.6,8.63,8.2,9.44,8.56,9.8,10,9.45,10,9.96,10,9.99,8.92,9.12,9.02,10,9.22,7.69,10,8.97,9.49,10,10,10,10,10,8.14,8.66,10,10,0,7.8,7.29,10,9.91,8.32,10,9.06,9.1,8.97
2014,SLE,Sierra Leone,5.92,133,4,9.82,10,4,8,5,6.5,5.5,7.16,2.77,3.07,3.86,4.17,5.83,4.18,5.39,3.99,4.72,3.88,8.54,7.01,8.53,5,7.27,8.99,7.62,7.14,7.92,6.08,1.14,3.61,10,6.14,1.67,1.77,3.19,6.18,2,1.69,9,4.23,3.33,5.79,6.67,8,0,10,5.63,4.26,2.44,9.22,2.51,8.21,6.14,5.46,5.11
2014,SLV,El Salvador,7.3,55,2,7.22,9.48,8,8,8,8,8.46,8.23,4.03,3.33,4.53,4.17,2.5,3.83,8.17,4.53,2.2,4.14,9.95,9.1,9.78,10,9.71,9.23,8.8,6.57,8.2,6.34,8.19,7.27,10,7.33,4.62,7.85,6.6,8.02,8,6.31,10,8.1,5.57,6.17,7.8,6,2.59,3,5.19,3.22,4.22,9.01,3.45,9.15,6.5,5.93,6.41
2014,SRB,Serbia,6.72,92,3,6.11,3.69,10,10,5,7.5,6.94,6.85,2.68,2.74,3.51,6.67,5.83,3.61,8.06,4.71,5.64,4.83,7.65,8.67,9.58,5,7.73,9.27,8.52,7.16,8.32,5.56,9.78,7.67,10,5.45,1.54,6.97,4.65,7.66,8,3.41,9,6.8,2.23,5.25,6.9,10,7.51,10,6.98,1.99,6,9.55,3.57,6.48,7.26,5.81,6.53
2014,SUR,Suriname,6.8,89,3,0,8.58,10,5,5,5,4.69,5.66,3.67,5.27,5.54,5,5,2.75,3.49,8.01,6.96,5.01,9.77,7.58,9.33,10,9.17,8.39,7.92,6.13,7.48,5.68,6.04,5.86,10,5.96,0,7.3,4.42,6.94,8,8.97,10,8.99,10,3.84,5.33,10,7.01,10,7.7,3.02,1.33,6.25,3.94,7.28,7.77,4.93,7.21
2014,SVK,Slovak Rep,7.54,35,1,4.41,4.48,8,9,2,5.5,8.24,6.13,2.65,2.16,5,10,6.67,3.33,9.69,4.27,6.31,5.56,9.53,9.72,9.98,10,9.81,9.81,8.94,6.54,8.43,8.02,9.96,8.99,10,8.7,5.38,7.74,7.28,8.68,10,8.57,9,9.19,6.67,4.38,7.64,8,7.76,10,7.41,2.31,7.33,9.56,2.72,6.25,7.89,6.01,7.54
2014,SVN,Slovenia,7.14,67,2,4.18,4.87,6,4,0,2,7.44,4.9,4.17,3.24,5.54,9.17,7.5,4.23,8.41,6.55,7.67,6.11,9.44,9.67,9.96,10,9.77,9.81,8.94,6.54,8.43,7.03,9.96,8.5,10,5.47,3.08,7.74,5.43,8.09,5,7.72,10,7.57,2.23,3.39,5.74,8,8.14,10,6.25,2.65,8.67,9.67,4.49,7.25,7.25,6.66,6.83
2014,SWE,Sweden,7.78,21,1,1.1,4.53,8,2,0,1,7.75,4.47,8.22,7.1,8.21,9.17,10,6.2,8.32,7.8,7.39,8.05,9.26,9.91,9.96,10,9.78,9.81,8.94,6.54,8.43,8.34,9.92,9.13,10,8.26,3.08,7.74,6.36,8.48,10,9.28,10,9.76,6.67,3.74,3.76,6,10,10,6.7,5.08,7.56,9.73,7.28,9.02,8.63,7.88,8.11
2014,SWZ,Swaziland (Eswatini),6.39,111,3,5.8,9.88,0,7,7,7,3.64,5.26,3.1,3.86,5.86,4.93,,1.59,7.27,5.95,6.11,4.09,8.95,9.19,8.86,5,8,0,8.48,5.47,4.65,6.02,9.71,7.87,10,5.61,0.77,9.62,5.34,6.96,8,8.33,10,8.78,8.9,4.66,5.84,10,6.89,10,7.71,4.11,3.56,8.79,4.13,9.35,8.77,6.45,7.65
2014,SYC,Seychelles,7.31,53,2,2.04,9.13,8,10,10,10,3.35,6.5,5.2,4.48,5.25,7.41,,4.06,7.08,5.2,5.27,5.42,8.06,8.63,9.72,10,9.1,9.23,,,9.23,5.7,5.24,5.47,10,5.43,8.46,10,7.96,8.17,5,10,9,8,5.57,4.42,6.43,8,7.53,10,6.99,5.33,6,8.83,4.42,8.46,9.05,7.01,7.33
2014,SYR,Syria,4.88,155,4,6.83,8.97,2,9,5,7,3.92,5.74,4.12,3.19,5.49,3.33,7.5,3.22,4.64,5.95,5.82,3.57,9.48,0,1,10,5.12,8.37,6.7,0.63,5.23,5.24,2.82,4.03,6.97,4.57,0.83,0,1.8,4.51,2,4.76,10,5.59,7.23,3.61,7.14,6,10,0,5.66,4.28,1.11,9.12,4.58,,6.23,5.06,5.44
2014,TCD,Chad,5.03,153,4,9.31,9.92,4,1,1,1,7.6,6.37,2.27,2.86,3.22,3.58,,2.22,4.99,2.75,3.64,2.73,8.15,7.94,9.66,0,6.44,,6.4,6.18,6.29,3.99,0.93,2.46,10,3.84,1.54,1.44,2.27,5.26,2,0,9,3.67,6.1,4.72,7.14,6,7.95,3,5.82,3.4,1.11,5.84,2.12,7.3,1.79,3.6,4.36
2014,TGO,Togo,6.02,129,4,7.38,8.45,4,7,,7,6.94,6.75,,4.01,7.99,0,5,3.9,1.98,,,3.62,9.51,8.93,9.96,0,7.1,7.22,7.62,7.29,7.38,,4.1,4.1,10,5.3,0.77,1.66,2.58,6.01,8,10,10,9.33,1.67,,,8,7.01,0,4.17,,1.56,8.75,,8.2,6.97,6.37,6.62
2014,THA,Thailand,6.59,102,3,4.51,9.13,7,8,8,8,6.4,7.01,5.14,4.67,5.17,3.33,4.17,5.96,7.87,3.67,4.91,4.65,9.48,9.41,9.62,0,7.13,9.61,7.68,3.41,6.9,5.66,7.84,6.75,10,6.76,1.54,6.08,4.79,7.11,8,9.38,10,9.13,5.57,5.69,6.28,10,1.37,0,4.82,3.87,10,9.05,3.86,9.24,7.04,7.18,7.04
2014,TJK,Tajikistan,6.27,119,3,8.24,9.06,0,10,7,8.5,2.35,5.63,5.14,5.02,5.33,4.51,,5.68,8.18,4.75,5.81,4.88,9.67,8.04,8.78,5,7.87,9.19,8.46,7.6,8.41,4.51,3.45,3.98,10,5.16,2.31,1,2.82,6.3,8,10,8,8.67,5.57,5.6,7.18,6,8.14,0,5.41,5.3,2.67,9.42,4.28,6.97,6.91,5.92,6.67
2014,TLS,Timor-Leste,6.32,116,3,0,8.15,0,10,10,10,5.56,4.74,3.85,3.22,3,5.73,,0,,4.29,4.73,3.55,7.79,7.48,9.91,10,8.79,9.26,9.5,10,9.59,4.29,5.1,4.7,,5.34,8.46,,6.9,7.06,,10,9,9.5,3.33,4.16,5.75,8,10,10,6.87,5.09,4,9.2,3.51,7.54,6.91,6.04,7.47
2014,TTO,Trinidad & Tobago,6.7,93,3,5.49,8.42,0,9,5,7,5.64,5.31,5.47,3.64,5.04,8.33,3.33,2.96,6.24,3.46,2.38,4.48,8.37,7.14,8.86,10,8.59,8.9,7.86,5.81,7.52,6.64,6.18,6.41,10,6.95,6.15,10,7.7,7.91,5,8.21,10,7.74,10,4.69,6.39,10,5.13,10,7.7,3.91,6.67,9.62,2.72,6.79,7.65,6.23,7.22
2014,TUN,Tunisia,6.44,110,3,5.46,6.41,7,7,4,5.5,5.13,5.9,4.62,4.3,5.59,6.67,8.33,4.88,7.26,5.14,4.94,5.16,9.09,9.77,9.01,0,6.97,8.83,7.18,5.54,7.19,6.18,7.26,6.72,9.5,7.69,0.77,9.4,5.95,7.34,5,7,10,7.33,7.77,4.91,4.8,10,7.76,3,6.37,3.79,5.11,9.61,4.25,9.4,8.39,6.76,6.82
2014,TUR,Turkey,6.87,84,3,6.23,6.15,7,7,7,7,6.54,6.58,3.26,3.94,5.72,3.33,5,4.58,8.55,4.3,6.33,4.8,8.4,9.51,8.23,10,9.03,9.56,7.86,0.5,5.97,6.21,9.09,7.65,10,6.69,2.31,8.41,5.8,7.35,5,8.88,10,7.96,5.57,5.65,6.85,8,2.52,1,4.93,4.12,6.67,9.55,4.32,9.23,7.47,6.89,6.59
2014,TWN,Taiwan,7.72,27,1,5.46,9.26,8,7,7,7,8.08,7.56,5.58,4.52,7.81,6.67,8.33,5.55,7.89,6.66,7.95,6.41,9.62,9.17,9.76,10,9.64,9.66,8.7,4.41,7.59,6.27,7.65,6.96,10,7.17,,5.2,6.19,7.68,5,9.3,10,8.1,3.33,6.37,8.02,10,2.52,5,5.87,5.13,10,9.66,6.12,9.4,7.52,7.97,7.31
2014,TZA,Tanzania,6.75,91,3,6.57,9.94,7,8,4,6,6.18,7.14,4.03,4.29,4.18,6.67,8.33,5.71,7.29,4.11,5.19,5.3,8.91,8.99,8.77,5,7.92,8.56,7.44,5.19,7.06,5.75,0.8,3.27,10,6.54,0,10,5.51,6.46,8,8.21,10,8.74,5.57,4.14,5.06,10,8.27,5,6.34,4.22,2.44,8.98,3.36,7.57,7.99,5.76,6.94
2014,UGA,Uganda,7.27,59,2,8.66,10,8,5,3,4,6.67,7.47,4.02,4.52,4.82,3.33,5.83,4.87,8.35,4.54,4.11,4.72,9.24,6.45,9.14,10,8.71,8.17,7.46,5.22,6.95,5.44,2.67,4.05,10,7.93,8.46,10,8.8,7.45,10,8.38,9,9.13,10,7.08,8.65,8,10,10,8.95,4.53,3.56,8.72,2.77,8.31,7.66,5.92,8
2014,UKR,Ukraine,5.99,132,4,5.67,4.04,10,10,4,7,8.2,6.98,2.13,2.84,3.25,8.33,6.67,4.8,8.91,2.75,4.08,4.27,8.18,7.96,7.56,0,5.93,9.47,9.1,7.93,8.83,4.94,4.07,4.51,7.81,4.48,0,5.86,3.45,6.15,8,5.81,10,7.94,5.57,6.21,7.1,6,9.26,0,5.69,3.76,4.67,9.77,3.04,9.8,6.08,6.19,6.6
2014,URY,Uruguay,7.1,70,2,6.78,6.46,7,9,7,8,6.03,6.85,7.82,5.18,6.88,5.83,4.17,3.85,6.45,5.14,4.57,5.54,8.66,9.33,8.22,10,9.05,8.45,7.9,6.81,7.72,5.87,3.74,4.81,10,7.83,7.69,7.74,7.76,7.57,5,8.02,9,7.34,5.57,2.95,2.33,8,4.61,10,5.58,3.78,5.33,9.56,6.38,6.82,6.9,6.46,6.46
2014,USA,United States,7.95,12,1,6.55,6.08,8,5,5,5,10,7.13,6.92,6.38,7.57,6.67,8.33,5.45,8.92,7.89,5.76,7.1,8.06,9.83,9.68,10,9.39,9.53,9.3,6.39,8.4,6.52,9.76,8.14,10,6.85,3.85,0.55,3.75,7.57,10,7.02,10,9.01,10,7.27,7.92,10,10,10,9.2,4.36,8,9.81,5.41,9.6,8.04,7.54,8.58
2014,VEN,Venezuela,2.96,159,4,6.99,5.77,0,8,6,7,3.18,4.59,0.21,0.64,0.99,0.83,1.67,3.21,8.2,1.21,1.06,2,2.77,4.98,0,0,1.94,8.45,7.42,6.85,7.57,3.67,0,1.83,0,3.12,0,7.19,3.44,3.21,5,2.9,5,4.3,2.23,1.9,4.49,4,,0,2.52,0.53,0,5.73,1.47,5,1.12,2.31,3.04
2014,VNM,Vietnam,6.08,126,4,9.21,,4,7,5,6,5.95,6.29,4.13,4.18,4.85,5,6.67,5.69,8.72,4.45,5.99,5.02,8.37,7.25,9.18,0,6.2,9.12,8.1,5.52,7.58,5.15,4.42,4.79,10,6.45,0.77,0.77,2.67,6.26,,8.27,10,9.14,7.77,5.94,6.65,10,2.52,0,5.48,3.73,5.11,9.31,3.66,8.21,1.37,5.23,6.62
2014,YEM,"Yemen, Rep.",6.61,100,3,8.15,9.02,7,10,8,9,4.92,7.62,7.69,3.49,6.5,5.83,3.33,3.78,9.05,5.14,4.69,4.44,9.91,6.69,8.38,10,8.74,8.92,8.5,7.9,8.44,5.91,5.76,5.83,10,3.4,6.92,1,3.77,7.01,,0,10,5,8.9,3.21,2.28,8,2.52,10,5.82,3.97,0,8.01,1.85,7.92,7.22,4.83,5.22
